"TRS_type","var","x","y025","y050","y","y950","y975","x_norm"
"TAS_total","lai",5.19310811214431,-0.0210278550377946,-0.0183962299444301,-0.0103855816238679,-0.00241512999183304,-0.000959552541054718,1.68168198499078
"TAS_total","soc",5,-0.0439306925347441,-0.0424030489187177,-0.0335659477342114,-0.0223862610579311,-0.021071769007391,-1.68168198499078
"TAS_total","soc",12.3,-0.0405925114174156,-0.0393359619098244,-0.0315262226998923,-0.021532542902921,-0.0203055296697705,-1.61441470559115
"TAS_total","soc",19.6,-0.0378606553361416,-0.0366261166691299,-0.0284306759527511,-0.0198828646126087,-0.0179699056588295,-1.54714742619152
"TAS_total","soc",26.9,-0.0376355291520682,-0.0365167928884506,-0.0280835951241587,-0.0197354350604416,-0.0169463430985288,-1.47988014679189
"TAS_total","soc",34.2,-0.0377802166718055,-0.0365140803130236,-0.0283588711525897,-0.020025569000907,-0.0172454456279403,-1.41261286739226
"TAS_total","soc",41.5,-0.0377812856066504,-0.0366202081836972,-0.0286506093498512,-0.0201824985539888,-0.0169959308872892,-1.34534558799262
"TAS_total","soc",48.8,-0.0379315794198744,-0.0365138339430636,-0.028116707243857,-0.0189174922459008,-0.0170939569748811,-1.27807830859299
"TAS_total","soc",56.1,-0.037049123818503,-0.0355064760100778,-0.0276131209787669,-0.0180786775025331,-0.0159081854445799,-1.21081102919336
"TAS_total","soc",63.4,-0.0323850312669863,-0.031590466220881,-0.0182614574087241,-0.00504731778931475,-0.00202790864468228,-1.14354374979373
"TAS_total","soc",70.7,-0.0242983298443144,-0.0213483374111602,-0.00959863223576935,-0.00166546685089664,0.000461829480521564,-1.0762764703941
"TAS_total","soc",78,-0.0128497909243241,-0.0118253128630343,-0.00547444845950905,0.000863282914753679,0.00256374157960612,-1.00900919099447
"TAS_total","soc",85.3,-0.0132743095287003,-0.0123967095342296,-0.00632480830321977,-0.000864852791943245,0.00011683954857809,-0.941741911594837
"TAS_total","soc",92.6,-0.0134099281002607,-0.0124589699084151,-0.00644139014495095,-0.00072539568772919,0.000157463224140306,-0.874474632195206
"TAS_total","soc",99.9,-0.0126077878288136,-0.0116710433378522,-0.00542715679996997,0.000386080318251997,0.000772576025094428,-0.807207352795575
"TAS_total","soc",107.2,-0.012438231180425,-0.0112986572363283,-0.00456699469676325,0.00147872675831145,0.0023500634052733,-0.739940073395944
"TAS_total","soc",114.5,-0.0128331833844707,-0.0121384996380881,-0.00474632956518749,0.00140277518748934,0.00227978369885867,-0.672672793996312
"TAS_total","soc",121.8,-0.0130780868559478,-0.0122503697575347,-0.00517097219161227,0.000970943615716928,0.00199773070250977,-0.605405514596681
"TAS_total","soc",129.1,-0.0138693036410162,-0.0130859234850105,-0.00583074405347525,0.000474571183136714,0.00142661130554073,-0.53813823519705
"TAS_total","soc",136.4,-0.0134891128405414,-0.0109181056006938,-0.00133057094077358,0.0113771688041216,0.0139699300286268,-0.470870955797419
"TAS_total","soc",143.7,-0.0134891128405414,-0.0109181056006938,-0.00133057094077358,0.0113771688041216,0.0139699300286268,-0.403603676397788
"TAS_total","soc",151,-0.0133365969214852,-0.0109161860393877,-0.00132359020621343,0.0113771688041216,0.0139699300286268,-0.336336396998156
"TAS_total","soc",158.3,-0.0120553696716043,-0.0104808607068998,-0.000583667123689565,0.0123156075765914,0.0140993545368462,-0.269069117598525
"TAS_total","soc",165.6,-0.0120553696716043,-0.0104808607068998,-0.000583667123689565,0.012362224730411,0.0140993545368462,-0.201801838198894
"TAS_total","soc",172.9,-0.0105483692764494,-0.0100087448948998,0.000809289753239838,0.0129647759463126,0.0156255551269717,-0.134534558799262
"TAS_total","soc",180.2,-0.0105476670682313,-0.0100087448948998,0.00106289502346546,0.0131650577543965,0.0156875754461362,-0.0672672793996313
"TAS_total","soc",187.5,-0.0102746129317525,-0.0092541394024119,0.00224043817376499,0.014584903107318,0.0172333624574108,0
"TAS_total","soc",194.8,-0.00929117105912236,-0.00690389696399226,0.00348446725132171,0.0160590480124696,0.018485554777611,0.0672672793996311
"TAS_total","soc",202.1,-0.00857211971911828,-0.00654397379416862,0.00357464348575834,0.0161736262069755,0.0184857859810313,0.134534558799262
"TAS_total","soc",209.4,-0.00856851715514388,-0.00654397379416862,0.00359260494133933,0.0162220673893591,0.0184879087732084,0.201801838198894
"TAS_total","soc",216.7,-0.00856851715514388,-0.00654397379416862,0.00375798648054679,0.0162220673893591,0.0184879087732084,0.269069117598525
"TAS_total","soc",224,-0.00856851715514388,-0.00654397379416862,0.00375798648054679,0.0162220673893591,0.0184879087732084,0.336336396998156
"TAS_total","soc",231.3,-0.00856851715514388,-0.00654397379416862,0.00375798648054679,0.0162220673893591,0.0184879087732084,0.403603676397787
"TAS_total","soc",238.6,-0.00762478544620392,-0.00595723477479999,0.00409003905420751,0.0162220673893591,0.0184879087732084,0.470870955797419
"TAS_total","soc",245.9,-0.00762478544620392,-0.00563860195673136,0.00481978210754268,0.0173112419276118,0.0190940410846632,0.53813823519705
"TAS_total","soc",253.2,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,0.605405514596681
"TAS_total","soc",260.5,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,0.672672793996312
"TAS_total","soc",267.8,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,0.739940073395944
"TAS_total","soc",275.1,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,0.807207352795575
"TAS_total","soc",282.4,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,0.874474632195206
"TAS_total","soc",289.7,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,0.941741911594837
"TAS_total","soc",297,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.00900919099447
"TAS_total","soc",304.3,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.0762764703941
