"site_ID","LAT","LONG","ELEV","IGBP","Climate_class","MAP","NEE","NEE_day","NEE_night","MATA","SSTA","IATA","DRTA","EVI","NDVI","LAI","GPP","SOC","TAS_tot","TAS_totp","TAS","TASp","Tmin1","Tmin2","Tmin3","Tmin4","Tmin5","Tmin6","Tmin7","Tmin8","Tmin9","Tmin10","Tmin11","Tmin12","TS_TA","TSmin_c","TSmin_c_gs","NEE_night_mod_p","NEE_night_mod_f","NEE_night_mod_fa"
"SE-Nor",60.0865,17.479504,58,"ENF","Dfb",586,340.2249983,-264.6121591,604.8371574,7.185461238,7.74042637,0.623036401,6.971471379,0.292976502,0.628251314,1.788374987,1.167303817,68.95765686,-0.023846118,0.135910765,-0.002464562,0.913640757,2.85164837837219,2.33150186538696,2.98776545524597,1.71545782089233,1.69611730575562,2.14446868896484,1.80139141082764,1.9515022277832,1.54761867523193,2.14117226600647,1.76586079597473,1.81362633705139,1.00000000000009,2.06234426895796,1.79366254270332,3.30631324332357,3.7669393804403,3.60921734777846
"SE-Svb",64.25611,19.7745,267,"ENF","Dfc",614,-113.9029404,-440.4116726,326.5087321,3.386623931,8.949932408,0.546643846,6.194548662,0.25498886,0.570681358,1.524929427,0.896430905,61.38302612,-0.005370721,0.505727135,-0.00586834,0.441599124,3.35062255859375,3.05003662109375,3.6152382850647,1.93890116214752,2.45472531318665,2.48007345199585,1.86791191101074,1.809157371521,1.54263734817505,2.33003668785095,2.09692301750183,2.12043914794922,0.999999999999992,2.38805857300757,2.15128824382421,4.74913587965253,5.54913354438598,5.48538799391716
"UK-AMo",55.792545,-3.2436917,268,"WET","Cfc",960,-16.62584626,-340.8848984,324.2590522,7.884964506,4.76749738,0.654102741,7.014144079,0.398443313,0.614110666,1.247713668,0.935491585,156.6340027,0.012892924,0.417039605,0.027227862,0.060459978,0.225494486093521,0.635897445678711,0.820732522010803,0.472966957092285,0.690036392211914,0.633186531066894,1.56336994171143,1.37413921356201,0.965421390533447,1.09750928878784,0.585347986221313,0.890256416797638,0.999999999999816,0.829529880980498,1.18090107874852,2.6006536284214,2.88723167628198,2.93152689958139
"CA-Mer",45.4094,-75.5186,70,"WET","Dfb",943,-109.5422646,-314.366633,204.8243684,6.147972386,11.61148113,0.700989078,12.51062832,0.271750732,0.481071431,1.180990595,1.071297008,134.9580398,0.024375689,0.0176,0.038683246,1.18e-05,3.93252754211426,3.26197814941406,3.091721534729,2.39677653312683,1.98915748596191,2.22029285430908,2.30571422576904,2.48937759399414,2.05919437408447,1.98036637306213,2.80783877372742,3.82146530151367,0.99999999999998,2.69636756181711,2.2267799801214,2.06312452409773,2.3848871738608,2.51791483590357
"CA-TPD",42.6353,-80.5577,260,"DBF","Dfb",1036,-222.4529966,-691.2521303,468.7991337,10.04734455,10.13946548,1.085348143,7.248821438,0.352956213,0.585328935,2.295309089,1.823614129,82.54545593,0.016950798,0.186684673,0.067703459,3.84e-06,3.44424896240234,3.23684978485107,2.74608063697815,2.03003649711609,1.69157524108887,1.80337047576904,2.28168487548828,2.48659381866455,2.22183132171631,1.92476167678833,2.27956032752991,2.8966299533844,1.00000000000014,2.42026863098179,2.1823340745452,5.580017241485,5.53003626653372,5.738435875971
"US-BZS",64.6963,-148.3235,100,"ENF","Dfd",274,-15.18895276,-215.1602975,199.9713447,-0.908258402,14.96031047,1.330752168,11.81642101,0.173681441,0.361167419,1.132463954,0.843841528,78,-0.004049235,0.834713187,0.001266541,0.949679544,3.01655616760254,1.04366302490234,3.51736259460449,1.9375825881958,1.59919428825378,1.7128942489624,2.11091556549072,2.25765581130981,1.9887179851532,0.945934009552002,3.16849880218506,2.34256362915039,0.999999999999994,2.13679489294686,1.98581870876657,3.2157225655685,3.79220250590697,3.7618314997507
"US-Cwt",35.0592,-83.4275,690,"DBF","Dfb",1800,-40.58585957,-706.4691213,665.8832618,13.25516817,7.257318772,0.449963366,10.70158266,0.428328993,0.728966439,2.617577958,1.450860096,45,-0.027946375,0.346841869,-0.005637017,0.854663771,1.58666670322418,1.02864466905594,1.22285716533661,0.696336841583252,1.09670333862305,1.21194133758545,1.95472526550293,1.83267402648926,1.95992679595947,1.46124534606934,2.28080582618713,1.51179485321045,1,1.48702684740226,1.5254488047987,6.01589051762186,6.61212812807518,6.33617195521783
"US-Rls",43.1439,-116.7356,1608,"CSH","Bsh",333,-133.4300568,-343.1519975,209.7219407,8.632196319,9.626796909,0.712063552,8.589709703,0.121030573,0.2430835,0.297088581,0.31716564,16,-0.033396955,0.036537466,-0.014498566,0.167470747,2.14776549339294,2.87589740753174,2.00776562690735,1.52293038368225,1.41443219184875,1.89282064437866,1.9076192855835,2.70197811126709,2.45794858932495,1.94996335506439,2.1890109539032,2.07340655326843,1.00000000000005,2.09512821634621,1.90687886523988,1.45126863104805,1.5295351236053,1.43516510852958
"US-Rws",43.1675,-116.7132,1425,"OSH","Bsk",290,-84.90146763,-225.5541904,140.6527228,9.686348468,9.72011228,0.662441672,9.340062721,0.104330329,0.208196061,0.217384287,0.232880044,14,-0.023546388,0.068611846,0.00171195,0.843818842,2.15575084686279,2.90769233703613,2.01802191734314,1.55274724960327,1.39487166404724,1.93025617599487,1.95890102386475,2.72043952941895,2.48153829574585,2.01274721622467,2.22395596504211,2.10249075889587,0.99999999999996,2.12161774833989,1.70610419339762,1.3766627766136,1.46300122657413,1.40539354831817
"BR-Ma2",-2.6091,-60.2093,130,"EBF","Af",2252,-601.7608594,-1902.05247,1300.291611,25.74492134,1.592071109,0.338008698,7.129099562,0.521716502,0.839047799,5.193108112,2.625819234,84.68534438,0.04670901,0.14355789,0.07836652,0.0215021,0.920072937011719,1.13780212402344,1.11120910644531,1.04322357177734,0.84571418762207,0.684981918334961,0.739121627807617,0.970696258544922,1.31604423522949,1.21406631469727,1.08805809020996,1.0684986114502,1.00000000000002,1.01162408192954,1.00977869070284,7.44847233434614,7.22106259651959,7.56980932637502
"BR-Sa1",-2.8567,-54.9589,88,"EBF","Am",2074.79,336.7161841,-1220.876676,1557.592861,26.75353537,1.254503601,0.321042668,6.582838064,0.54180111,0.855908843,4.268514066,2.821230184,44.28781891,-0.0868184,2.26e-05,-0.0557373,0.00431195,1.36791152954102,1.7005126953125,1.76241760253906,1.62498168945313,1.30263671875,1.35706939697266,1.48146553039551,1.4287181854248,1.84915733337402,2.01970710754395,1.93296699523926,1.27033042907715,1.00000000000029,1.59148960113572,1.58737629565166,9.94078244272845,10.1267725059817,8.82306389254868
