"site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"CA-Oas",2.18070551049097,0.252762228107426,2005,14,7,-0.0250914821698593,0.046366464758177
"CA-TP4",3.61561314735458,0.274649658330703,2019,14,13,0.0342810065528132,0.00125560940635311
"CA-TP3",2.76119240594618,0.340972909298041,2023,14,15,0.0250472104886661,0.0109777563615247
"CA-Man",0.828399803861263,0.764926526239987,1995,14,6,0.0259046444383785,0.0705076278879868
"CA-LP1",2.38786585154441,0.193484446605216,2009,14,14,0.0291553192229365,0.11719118161718
"CA-Ca1",3.7257470573661,0.459111039786637,2002,14,20,0.0312530540531596,0.00688000894894501
"CA-Gro",3.2206410697294,0.14384573803736,2010,14,8,0.0323189960123396,0.114268138610883
"CA-Obs",1.27521804043267,0.638109633393213,2008,14,11,-0.0255877601042431,0.117511440382702
"CA-Ojp",1.72408824462792,0.369284475321531,2005,14,12,0.012921384912056,0.30736383604428
"US-Jo2",0.992547214884773,0.117461534972782,2016,14,18,-0.0030370467318805,0.900947526138685
"US-MtB",1.29406162264179,0.268205756559723,2023,14,21,-0.0294486526266837,0.0516117670539291
"US-LL1",1.92551079758976,0.310620997843397,2009,14,8,0.00580101238293866,0.49937381227836
"US-BZB",4.2478948846449,0.105177119557477,2021,14,8,0.0754486510147847,0.0943880259215486
"US-BZF",4.12759995554386,0.0602773598358986,2021,14,6,-0.0410750965921253,0.565591424339543
"US-KL2",3.0007563262679,0.316611397295307,2011,14,8,0.0170332310768185,0.245092260595411
"US-Ro4",2.00418655916792,0.317605921209917,2016,14,6,-0.0105557997579991,0.396382366057401
"US-KM4",3.15654367726759,0.346925697789915,2020,14,7,0.013394829459032,0.384408617373387
"US-MBP",1.18823352021705,0.322194916500269,2020,14,12,0.0402600275491442,0.165798188006627
"US-Myb",1.31252897866018,0.411211799702393,2019,14,12,0.00120007990738017,0.977983174258597
"US-NC4",3.46652050681943,0.40271881798635,2015,14,16,0.0757240974785542,0.000654156015195933
"US-Tw1",1.14807696507232,0.42418295461714,2021,14,10,0.0271054415815611,0.675624455133165
"US-Ced",2.28095765103357,0.461804732028541,2008,14,12,0.0112029167235372,0.504990636692128
"US-Oho",2.88796115933228,0.152565849008671,2012,14,10,0.0186187985812098,0.0866273607322463
